created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Jul 08 01:52:21 +0000 2023;1677495809309564930;"@hppyvbs_ @txtfrombrand Sebelum buka franchise emang menantea punya track record 5 tahun berjualan produk brand menantea mereka kah?";0;0;0;0;in;1120870801031323648;1677375230510247936;WongVancouver;https://twitter.com/WongVancouver/status/1677495809309564930
Sat Jul 08 01:41:49 +0000 2023;1677493155720208385;"@hppyvbs_ @txtfrombrand Menantea??? Di depan tempat kerja jarang ada yg beli, bahkan ojek online pun gak ada yg mampir. 3 motor pegawainya aja yg tiap hari ada";0;0;1;0;in;1517881122314940418;1677375230510247936;dayswithdita;https://twitter.com/dayswithdita/status/1677493155720208385
Sat Jul 08 00:53:39 +0000 2023;1677481034429132802;"@hppyvbs_ @txtfrombrand ada yg minat beli menantea? @de_nada98";0;1;0;0;in;1154830773670666240;1677375230510247936;crayonsyncan;https://twitter.com/crayonsyncan/status/1677481034429132802
Sat Jul 08 00:51:02 +0000 2023;1677480376468656128;"@hppyvbs_ @txtfrombrand Menantea not worth it Wowkwk";0;0;0;0;en;1371659996270788610;1677375230510247936;fishskinsalted;https://twitter.com/fishskinsalted/status/1677480376468656128
Sat Jul 08 00:48:35 +0000 2023;1677479761638211584;"@hppyvbs_ @txtfrombrand Itu menantea pede bat 5bulan bakal balik modal, nyatanya… 🥹";0;0;0;1;in;199609839;1677375230510247936;estehlecy;https://twitter.com/estehlecy/status/1677479761638211584
Sat Jul 08 00:25:40 +0000 2023;1677473994260508674;"Menantea overpriced bgt kah? Mixue masyaallah...";0;0;0;0;in;2658741044;1677473994260508674;riztariri;https://twitter.com/riztariri/status/1677473994260508674
Fri Jul 07 23:47:07 +0000 2023;1677464291296038914;"Bisnis franchise ini tricky bgt,banyak yg gagal contohnya kek Menantea, itu gagal krn miskalkulasi, salah pemilihan tempat dan kurang kuatnya value brand (iyalah baru 3 tahun). Ambil franchise tuh yg pasti2 aja kyk MCD, walaupun mahal, tapi terjamin.";0;0;0;2;in;745205836679520257;1677464291296038914;Im_MZed;https://twitter.com/Im_MZed/status/1677464291296038914
Fri Jul 07 19:16:37 +0000 2023;1677396216454471680;"Minimal Lulusan Diploma Semua Jurusan Boleh Melamar di Lowongan Kerja Menantea Group, Cek Kualifikasinya Yuk! https://t.co/GcsvNl9EsY";0;0;0;0;in;1589772343563366400;1677396216454471680;palimadotid;https://twitter.com/palimadotid/status/1677396216454471680
Fri Jul 07 18:42:15 +0000 2023;1677387568428769281;"@Semut_hit4mmm @txtfrombrand Pernah baca dimana gtu, org yang beli frenchise menantea masih g balik modal 1,5 tahun 😂😂";0;1;0;47;in;1636066883727409153;1677375230510247936;hppyvbs_;https://twitter.com/hppyvbs_/status/1677387568428769281
Fri Jul 07 18:17:48 +0000 2023;1677381414713720836;"@hppyvbs_ @txtfrombrand yg penting jangan menantea soalnya dah pada tutup di daerah bsd wkwk";2;3;4;287;in;1176619220181774336;1677375230510247936;dmskuy;https://twitter.com/dmskuy/status/1677381414713720836
Fri Jul 07 18:14:06 +0000 2023;1677380486526795776;"@hppyvbs_ @txtfrombrand Menantea yang kapan hari dikomplain sm pembeli franchisenya itu ya? G yakin potensi balik modal 5-10 bln 😅";0;1;1;92;in;1586668406694039552;1677375230510247936;rundom_balls;https://twitter.com/rundom_balls/status/1677380486526795776
Fri Jul 07 11:41:59 +0000 2023;1677281805563760640;"@MantappuCorp @livyyrenata asli mint, makanya kalo beli menantea gratis Otsuka dongggg";0;0;0;0;in;1386968266350874626;1677176898978476032;iniakuyyaa;https://twitter.com/iniakuyyaa/status/1677281805563760640
Fri Jul 07 11:38:20 +0000 2023;1677280887657086976;"@iltearae dulu dia in 10 jokes ada 2-3 yang giggleworth sih  semenjak dia ngescam bocahan pake menantea uda kering bener";0;0;0;0;in;1002933675430854656;1677274146437468160;tegnabretnip;https://twitter.com/tegnabretnip/status/1677280887657086976
Fri Jul 07 05:44:46 +0000 2023;1677191909109006336;"han pernah sleeves ga si?🤔🤔 menantea han pamer bahu......";0;0;0;0;in;1607605018978570242;1677191173256126464;soonkielov_;https://twitter.com/soonkielov_/status/1677191909109006336
Thu Jul 06 12:18:27 +0000 2023;1676928593807691781;"@jehianps klo di kriim menantea bru blg hadirr🙋🏻‍♀️";0;0;0;0;in;1301329767774343168;1676919674926411778;kopigapakegulaa;https://twitter.com/kopigapakegulaa/status/1676928593807691781
Thu Jul 06 09:40:14 +0000 2023;1676888778521325574;"Kalo minum Menantea bisa ikutan pinter juga ga kek bang Jerome?? https://t.co/PvRRH1ggYg";0;6;0;1;in;1429636212633915393;1676888778521325574;geminiikyz;https://twitter.com/geminiikyz/status/1676888778521325574
Thu Jul 06 08:59:24 +0000 2023;1676878501281173504;"@Bul_dozerr @fesscyb dia jualan menantea bang";0;1;0;0;in;2754315551;1676876920330534917;ciggsin;https://twitter.com/ciggsin/status/1676878501281173504
Thu Jul 06 05:01:54 +0000 2023;1676818734718271490;"Kangen minum menantea dan es kopi gula arennya ck.";0;0;0;0;in;74437387;1676818734718271490;iaindri;https://twitter.com/iaindri/status/1676818734718271490
Wed Jul 05 17:39:02 +0000 2023;1676646884205637632;"@Krystdal Menantea sampai turu";0;1;0;0;in;1344271770317045761;1676645158421692416;ningyixzh;https://twitter.com/ningyixzh/status/1676646884205637632
Wed Jul 05 16:48:41 +0000 2023;1676634213704138752;"menantea jerome paling enak rasa apa ya ?";0;1;0;0;in;1350647208857661440;1676634213704138752;_naajmn;https://twitter.com/_naajmn/status/1676634213704138752
Wed Jul 05 12:48:23 +0000 2023;1676573740916957186;"Lowongan Kerja Menantea Group Lokasi Jakarta https://t.co/hJ50V4HNVj https://t.co/peCcra7Hgt";0;0;0;0;in;1383673326183141383;1676573740916957186;portalkalbar1;https://twitter.com/portalkalbar1/status/1676573740916957186
Wed Jul 05 07:44:51 +0000 2023;1676497351987593217;"@taehyuniscat @tinytubatu @aegyubeomie mau dunggg menantea";0;0;0;0;in;1200067679157018626;1676496562627969030;mysoobiniee;https://twitter.com/mysoobiniee/status/1676497351987593217
Wed Jul 05 07:42:23 +0000 2023;1676496732270776321;"@mysoobiniee @tinytubatu @aegyubeomie abis ini dpt menantea kali y sy";0;3;0;0;in;1415349652828737547;1676496562627969030;taehyuniscat;https://twitter.com/taehyuniscat/status/1676496732270776321
Tue Jul 04 12:01:42 +0000 2023;1676199604382203905;"emgnya chicken potato nya menantea udh gak bentuk pom pom lagi yh😓?? jwb ak dong min @tokomenantea";0;0;0;0;in;1356440584228139008;1676199604382203905;ebi7empura;https://twitter.com/ebi7empura/status/1676199604382203905
Tue Jul 04 11:50:26 +0000 2023;1676196768906874880;"AAAA AKU SELALU MENANTEA AU INI APDET";0;0;0;0;in;1471834973409660930;1676196768906874880;readbwau;https://twitter.com/readbwau/status/1676196768906874880
Mon Jul 03 11:14:39 +0000 2023;1675825377422503936;"Menantea di jambi tutup satu";0;2;0;0;in;1467047722792357888;1675825377422503936;tndrchnn;https://twitter.com/tndrchnn/status/1675825377422503936
Mon Jul 03 03:36:27 +0000 2023;1675710066648043520;"pedes jiwi menantea ap jiwa toast?";0;2;0;0;in;1078634351548485633;1675710066648043520;kkekekekkeke;https://twitter.com/kkekekekkeke/status/1675710066648043520
Mon Jul 03 01:18:49 +0000 2023;1675675431121608704;"mirip snack menantea";0;0;0;0;in;1250785450286911491;1675675431121608704;purple_sann;https://twitter.com/purple_sann/status/1675675431121608704
Sun Jul 02 15:23:21 +0000 2023;1675525573333123072;"kayak snack menantea";0;1;0;0;in;1337397293633290243;1675525573333123072;hwasseong;https://twitter.com/hwasseong/status/1675525573333123072
Sun Jul 02 04:54:26 +0000 2023;1675367304945881089;"sllu menanti Menatea Caramel Chizu Popukon enaaaakkk bgt tau, rasanya unik dan creamy. Wajib dicoba kalo ke Menantea https://t.co/VrSuNDQbi6";0;1;0;0;in;1451338472992636928;1675367304945881089;jujurgatauhehe;https://twitter.com/jujurgatauhehe/status/1675367304945881089
Sat Jul 01 10:35:20 +0000 2023;1675090706468343809;"ini udah nyampe ke dalem mall loh anjir. beberapa hari lalu lg nunggu temen di menantea tsm sambil makan, gue kira dia mau nanya ttg bdg eh taunya nawarin produk saaattt mana freak bgt bahas" doi gitu. risih asli.";0;1;0;0;in;1174626351866765312;1675090706468343809;y0urskies;https://twitter.com/y0urskies/status/1675090706468343809
Sat Jul 01 05:35:38 +0000 2023;1675015284384751617;"setelah sekian lama menantea https://t.co/Tw8kHVQsnk";0;1;0;0;in;2758574128;1675015284384751617;kabwu;https://twitter.com/kabwu/status/1675015284384751617
Fri Jun 30 02:18:58 +0000 2023;1674603403006341120;"Di awal cerita kek karakter ku di bolehin pergi" keluar rumh, tapi entah kenapa dia di kurung gitu di rumah nya, rumahnya gede sih kek gede batt, sampai ada menantea (awokawokawok bet),jadi stres lah, terus kan ini rumah nya kek nyambung sama mall, so i bisa lihat orang dari luar";0;1;0;0;in;1600838131191717890;1674602228647358464;keep_onthelow;https://twitter.com/keep_onthelow/status/1674603403006341120
Thu Jun 29 07:21:38 +0000 2023;1674317184972230656;"@demureiio menantea ada buahnyaa";0;1;0;0;in;1618215045632258048;1674275186802302978;fylthsaa;https://twitter.com/fylthsaa/status/1674317184972230656
Thu Jun 29 01:44:13 +0000 2023;1674232269769420802;"Ayo bangun mandi kerja! Inget bonus sudah menantea sedangkan sate bisa dimakan nantea sore 👍";0;1;0;0;in;1110570524004876293;1674232269769420802;violyagnesya_;https://twitter.com/violyagnesya_/status/1674232269769420802
Wed Jun 28 14:15:28 +0000 2023;1674058941020372996;"@silencingvoices /duduk manis menantea/";0;1;0;0;in;1496121495394799618;1674006083432771584;alberiarty;https://twitter.com/alberiarty/status/1674058941020372996
Wed Jun 28 14:01:57 +0000 2023;1674055536659103745;"Jadi jerome, biar bisa minum menantea";0;0;0;0;in;1531291617243504640;1674055536659103745;accismusbarbar;https://twitter.com/accismusbarbar/status/1674055536659103745
Wed Jun 28 13:09:10 +0000 2023;1674042257203433473;"@dyahNeZza @ZUL_Hasan Kebumen menantea ini";0;1;0;1;in;830258717341806592;1674023464150405120;Partono_ADjem;https://twitter.com/Partono_ADjem/status/1674042257203433473
Wed Jun 28 11:16:44 +0000 2023;1674013958670524416;"syok ternyata lokasi labnya nyatu sama starbak, dcrepes, menantea dll seperti pujasera fancy sedangkan aku kesana hanya menggunakan hoodie dan celana training";0;1;0;0;in;1161455877162852352;1674013952605589504;pay_neapplee;https://twitter.com/pay_neapplee/status/1674013958670524416
Wed Jun 28 07:13:34 +0000 2023;1673952766006558720;"@potarisweatt @sbyfess Jadi pagi ya guise, ane ndak bisa lama-lama krn ada yg menantea di rumah 😋";0;1;0;0;in;1016697204;1673774291090018325;annisanurfaida;https://twitter.com/annisanurfaida/status/1673952766006558720
Wed Jun 28 05:10:07 +0000 2023;1673921697655959554;"Kukira hari ini bisa leha2, 1 tugas ongoing ga selesai2 dari pagi, 1 tugas lagi menantea";0;0;0;0;in;1103701375509118976;1673921697655959554;zkiasr4;https://twitter.com/zkiasr4/status/1673921697655959554
Wed Jun 28 00:06:52 +0000 2023;1673845382860935169;"Patungan frences menantea aja dah gua wkwkw";0;0;0;0;in;233927574;1673845382860935169;kichi2hotahe;https://twitter.com/kichi2hotahe/status/1673845382860935169
Tue Jun 27 17:00:55 +0000 2023;1673738190921039876;"kangen banget sama menantea era, klo berangkat kerja harus imut" imagenya 😭 https://t.co/QrRXvOxhXJ";0;2;0;8;in;1456642088339079175;1673738190921039876;letsraiseashine;https://twitter.com/letsraiseashine/status/1673738190921039876
Tue Jun 27 14:17:21 +0000 2023;1673697024750022656;"2. Udah ada mcd, sbux, kfc, menantea, tekun, geprek, jathouse, dll";2;1;0;0;in;1442539311723806723;1673697014520111104;Holykevv;https://twitter.com/Holykevv/status/1673697024750022656
Tue Jun 27 13:23:32 +0000 2023;1673683484878204928;"Ky udah cape bgt tapi aku harus nyuci baju anak bayi dulu malam ini karena besok kerjaan lain sudah menantea";0;0;0;0;in;53834955;1673683484878204928;dahliansrose;https://twitter.com/dahliansrose/status/1673683484878204928
Tue Jun 27 12:04:23 +0000 2023;1673663564433817605;"@MantappuCorp Menantea gamau bikin versi boneka bang?";0;0;0;0;in;1407216263160504335;1673635923593134085;universecutty;https://twitter.com/universecutty/status/1673663564433817605
Tue Jun 27 10:18:07 +0000 2023;1673636822906458113;"Sumpah kenapa potato chicken menantea dah gak ada anjerrr";0;0;0;0;in;1174626351866765312;1673636716144648192;y0urskies;https://twitter.com/y0urskies/status/1673636822906458113
Mon Jun 26 20:27:37 +0000 2023;1673427817567244288;"@VIVAcoid Mending lu dongkrak tuh penjualan mitra menantea https://t.co/mRq63NgLg4";0;0;1;1;in;1197371057834876935;1673178542639837191;sepedakujelek;https://twitter.com/sepedakujelek/status/1673427817567244288
Mon Jun 26 18:51:54 +0000 2023;1673403732015595520;"@accgaku asli ga ada kabar di bizhare juga keuntungan menantea masi 0 belum ada pembagian";0;0;0;2;in;1505486034456305666;1663032917663322112;feenayangg18;https://twitter.com/feenayangg18/status/1673403732015595520
Mon Jun 26 14:58:13 +0000 2023;1673344921401540608;"@ttotole tiba tiba mau menantea";0;1;0;0;in;1658438090179084288;1673343404040757260;widerocean;https://twitter.com/widerocean/status/1673344921401540608
Mon Jun 26 14:06:53 +0000 2023;1673332002630533130;"@sunreunist Okeeeeedee aku sabar menantea";0;0;0;0;in;1536977610034425856;1673311228276662275;sunkiayang;https://twitter.com/sunkiayang/status/1673332002630533130
Mon Jun 26 13:24:36 +0000 2023;1673321362050658304;"🕊️ saham menantea &amp  ngikan by rachel vennya.";0;0;0;0;in;858727874123022336;1673321362050658304;violeidne;https://twitter.com/violeidne/status/1673321362050658304
Mon Jun 26 04:54:38 +0000 2023;1673193025470873601;"@JeromePolin Bisa sih, bertahap sambil makan dan minum dari produk menantea... lama2 forgeted ✋";0;0;0;0;in;288155180;1673191710300721162;Tamayaku_Ohno;https://twitter.com/Tamayaku_Ohno/status/1673193025470873601
Mon Jun 26 01:30:30 +0000 2023;1673141655350935554;"aku masih menantea ‘monday fairy’ dari kak jimin🫶🏼💐 #유지민은봐라";0;0;0;0;in;1478186091555348481;1673141655350935554;kiminjeonqg;https://twitter.com/kiminjeonqg/status/1673141655350935554
Mon Jun 26 01:00:32 +0000 2023;1673134112616624128;"@Adpfft @okyaye @PilahPilihPilah @rasarabu @JefryGigih Wkkwkwwkkw mana perbandingan nya menantea. Jelas beda yg ngelola. J99 udah punya banyak usaha dibilang gabakat 🤣";0;1;0;0;in;1407693373729689604;1672948038636277761;GwehGpp;https://twitter.com/GwehGpp/status/1673134112616624128
Sun Jun 25 22:46:38 +0000 2023;1673100416673009664;"trus ada aneh lagi, jehian kknya jerome ngapa sering bgt jadi narsum seminar bisnis ya emg sebagus itukah dia kan cuman manajer adeknya sama temen2 nya doang sama menantea emg skrg masih sustain trus itu kan juga joinan sama org expert fnb";0;1;0;0;in;1139799461834551297;1673100411547566082;rapikur;https://twitter.com/rapikur/status/1673100416673009664
Sun Jun 25 14:43:15 +0000 2023;1672978766774300673;"@jehianps bang mau juga bang, mau menantea";0;0;0;0;in;1433767982392512512;1672969282328854528;urshad00w;https://twitter.com/urshad00w/status/1672978766774300673
Sun Jun 25 06:24:20 +0000 2023;1672853212255391744;"menantea turun harga kah mnies";0;0;0;0;in;1361593980320837632;1672853212255391744;mangkok_ramen;https://twitter.com/mangkok_ramen/status/1672853212255391744
Sat Jun 24 20:10:13 +0000 2023;1672698665226633216;"@sosmedkeras Suruh itung kerugian franchise MENANTEA dulu lah jangan sok negara2 apaan";0;0;0;0;in;1115225970011561985;1672578951905161223;princemay27;https://twitter.com/princemay27/status/1672698665226633216
Sat Jun 24 16:56:48 +0000 2023;1672649988936204289;"Coba bang itungin kerugian menantea 🙏";0;0;0;1;in;259205119;1672649988936204289;wiponk;https://twitter.com/wiponk/status/1672649988936204289
Sat Jun 24 12:41:36 +0000 2023;1672585765149376519;"Tolong hitung dong omzet menantea wkwkwk";0;1;0;0;in;233927574;1672585765149376519;kichi2hotahe;https://twitter.com/kichi2hotahe/status/1672585765149376519
Sat Jun 24 07:10:54 +0000 2023;1672502544256602112;"@tanyakanrl lucu, kaya cirengnya menantea";0;0;0;0;in;1617370654243975169;1672251915852455937;colinkeinanth;https://twitter.com/colinkeinanth/status/1672502544256602112
Sat Jun 24 03:38:00 +0000 2023;1672448965588172800;"@gulungenak_ @worksfess misal di jkt geprek b3nsu ampun terkenalnya kan, di tempatku sisa 1/2 cabang yg lain TUTUP, r0s carl0s nih g3debuknya rame antri cuma 2-3 bulan, bebeknya muslim sampe skrg rame karna blm ad saingannya, kopi kul0 disini masih kalah sm pesaingnya kop!r!a dan j@nji Jiw@, MENANTEA";0;1;0;0;in;777927116;1672254437715496964;beyourbae16;https://twitter.com/beyourbae16/status/1672448965588172800
Fri Jun 23 07:45:46 +0000 2023;1672148929318879232;"rose milk tea punya menantea ternyata enak juga yh 😋💗✨ https://t.co/nFCkcVeWJ2";0;0;0;0;in;1176090673180577792;1672148929318879232;pewarisansifat;https://twitter.com/pewarisansifat/status/1672148929318879232
Fri Jun 23 06:16:46 +0000 2023;1672126530305282048;"Lowongan Kerja Menantea Group  Lihat info Selengkapnya: https://t.co/UNklEB4Fnl  • "GABUNG DI CHANNEL TELEGRAM 👉 https://t.co/62AWLcGgGz (GRATIS)"";0;0;0;0;in;2753228456;1672126530305282048;openkerja;https://twitter.com/openkerja/status/1672126530305282048
Fri Jun 23 00:44:03 +0000 2023;1672042802316984321;"Makasiii orang baik,  walaupun ada air lemon dan menantea tetep selipin air putih🤣 https://t.co/say7D8ROeO";0;0;1;0;in;3270819631;1672042802316984321;Haitamtamm;https://twitter.com/Haitamtamm/status/1672042802316984321
Thu Jun 22 17:55:35 +0000 2023;1671940006506815488;"@choyukihm @gstriaa Masih tetap ya menantea jenov mp 😂";0;0;0;0;in;1301472923828408322;1671907305569521664;rerealive;https://twitter.com/rerealive/status/1671940006506815488
Thu Jun 22 15:28:16 +0000 2023;1671902932521070593;"Kacau abis minum menantea tenggorakan gue sakit terus pilek ugha";0;0;0;0;in;1091691752350601216;1671902932521070593;potateochips;https://twitter.com/potateochips/status/1671902932521070593
Thu Jun 22 11:19:59 +0000 2023;1671840452214161409;"@falla_adinda Matcha oat nya XXI .. orea cheese milk tea Menantea.. 🫰🏻";0;0;0;1;in;36527720;1671790740886925312;qqiekudo;https://twitter.com/qqiekudo/status/1671840452214161409
Thu Jun 22 10:17:15 +0000 2023;1671824665009065984;"@falla_adinda Hhhh matemateaka nya menantea";0;0;0;0;in;896397134584360960;1671790740886925312;vxtr__;https://twitter.com/vxtr__/status/1671824665009065984
Thu Jun 22 02:35:33 +0000 2023;1671708471501418496;"@yourrv0dka jgn lupakan kopken, cigo, menantea 😹";0;1;0;0;in;1481585333691387906;1671706793293283329;oohliv;https://twitter.com/oohliv/status/1671708471501418496
Wed Jun 21 23:42:49 +0000 2023;1671665001558609920;"@haanyujinzb1 spill spilll dongsss aku siap menantea☕";0;0;0;0;in;1458638124548968450;1671466597964468224;milkyjjee_;https://twitter.com/milkyjjee_/status/1671665001558609920
Wed Jun 21 14:07:52 +0000 2023;1671520313459310594;"aku difollow admin menantea afkh dikasih menantea gratis 😧😧";0;0;0;0;in;1003292429510893568;1671520313459310594;gimemoire;https://twitter.com/gimemoire/status/1671520313459310594
Wed Jun 21 11:54:33 +0000 2023;1671486764014522370;"@kh0tima kalau menantea mau";0;1;0;0;in;1424349920979419140;1671485881218375684;abckila;https://twitter.com/abckila/status/1671486764014522370
Wed Jun 21 11:13:28 +0000 2023;1671476423394226177;"Aint no way menu menantea penuh dengan cringy shit kayak “matemaTEAka” atau “statisTEAka” OKAY WE GET IT YOURE A NERD https://t.co/OgzsC4srW0";0;0;0;0;in;1399912218;1671476423394226177;rooonski;https://twitter.com/rooonski/status/1671476423394226177
Tue Jun 20 08:48:43 +0000 2023;1671077609403482112;"Aciiik long weekend menantea";0;0;0;0;in;289798302;1671077609403482112;stickyleviosa;https://twitter.com/stickyleviosa/status/1671077609403482112
Tue Jun 20 07:10:16 +0000 2023;1671052833314189313;"Jajan Es Teh atau Menantea";0;7;0;0;in;1591029676407160832;1671052833314189313;Malioborc;https://twitter.com/Malioborc/status/1671052833314189313
Tue Jun 20 06:49:44 +0000 2023;1671047666795687936;"@near1503 @darjofess Tahuuuu... seberange Menantea gak sih ini? Bayar gak?";0;1;0;0;in;1315504143935520768;1670993624266575873;dieeuleliebt;https://twitter.com/dieeuleliebt/status/1671047666795687936
Sun Jun 18 06:34:31 +0000 2023;1670319058103803905;"@thenabloversofc Mana nih suaranya yang menantea @tokomenantea eh menanti live perform Nabila?  #nabilataqiyyah  #NabilakeBandung #NabilaAtPapaDinoBandung";0;0;0;2;in;1646895126189604865;1670282027311169537;af12aaa__;https://twitter.com/af12aaa__/status/1670319058103803905
Sun Jun 18 06:28:55 +0000 2023;1670317650898214912;"@SITIMUYASS23141 @kdramaforlyfe Bukan Menantea kan kak, itu loh @tokomenantea 😁";0;1;0;0;in;1646895126189604865;1670029995027345408;af12aaa__;https://twitter.com/af12aaa__/status/1670317650898214912
Sun Jun 18 03:03:57 +0000 2023;1670266066927497221;"Jadi penasaran sama oolong milktea deh, tp di sini adanya punya menantea, enak nggak sih tehnya mereka";0;0;0;0;in;1114482662377267205;1670266066927497221;LilieaeFore;https://twitter.com/LilieaeFore/status/1670266066927497221
Sat Jun 17 12:40:04 +0000 2023;1670048663849271297;"@khanisaa_ @WarungKopiKita Halo kak, maaf, hanya ingin memberikan informasi bahwa Menantea masih ada kok di kota Sukabumi. Lokasinya ada di RE Martadinata Sukabumi :D";0;1;0;0;in;1379271543021133828;1669323325221507072;tokomenantea;https://twitter.com/tokomenantea/status/1670048663849271297
Sat Jun 17 10:51:16 +0000 2023;1670021286079377408;"Menu baru Menantea sudah tersedia di semua toko:D   Lebih besar, lebih segar💚 https://t.co/1pvJUmM46t";1;3;5;27;in;1379271543021133828;1670021286079377408;tokomenantea;https://twitter.com/tokomenantea/status/1670021286079377408
Sat Jun 17 02:29:55 +0000 2023;1669895116805517312;"Menantea ya ini? Dikota gue menantea udah gaada, cuma awal buka doang yng rame. Sisanya sepi, sampe akhirnya tutup dan rukonya dikontrakan wkwk";0;0;0;1;in;479414003;1669895116805517312;ailikeyouuu;https://twitter.com/ailikeyouuu/status/1669895116805517312
Fri Jun 16 17:21:44 +0000 2023;1669757162313379841;"@Ra_23YJH Bm menantea, pengen bgt dehh cobain tpi maju mundur mau beli gara² liat harganya di onlen, mau bli langsung jg tmbh mahal krna hrus pesen gojek😔😔";0;0;0;0;in;1309345478669029376;1669731207834390528;fvdrz;https://twitter.com/fvdrz/status/1669757162313379841
Fri Jun 16 10:48:36 +0000 2023;1669658226433085440;"@txtdarisukabumi Menantea pindah ke lobby toserba yogya min, tp mereka gak blajar dr kopken yg tutup juga satu, plg cmn ngabisin duit aja datu, gak lama juga tutup, soalnya saya beli org smi kaya yg iyeh, gaya diawal, hype, abis duit+ngirit kmudian😂😂";0;0;1;3;in;960492542562152449;1669645142196903936;Rcloud40;https://twitter.com/Rcloud40/status/1669658226433085440
Fri Jun 16 10:16:16 +0000 2023;1669650088325689345;"@perdanafamul Uwis, senenge menantea jere";0;0;0;0;in;480146426;1669607667508326405;abiidooo;https://twitter.com/abiidooo/status/1669650088325689345
Fri Jun 16 09:01:28 +0000 2023;1669631264931090432;"@everypetrichor mangats updatenya ku kan slalu menantea  mngrim bnyk cinta untk kk author";0;1;0;0;in;1497353763316985858;1669619798295334912;damnvenomous;https://twitter.com/damnvenomous/status/1669631264931090432
Fri Jun 16 08:59:10 +0000 2023;1669630684460351489;"@WarungKopiKita Di sukabumi, streetboba cuma 1 tahun udah tutup, menantea ga nyampe setahun.. Yg punya selebgram ga ada yg bertahan";0;1;0;2;in;287610441;1669323325221507072;khanisaa_;https://twitter.com/khanisaa_/status/1669630684460351489
Fri Jun 16 08:07:28 +0000 2023;1669617675037978624;"Mending buat label sendiri 400jt dari menantea ma, apalgi cuman teh, btw prganisasi kampus w buat label sendiri aja pake uang kas mahasiswa bersama dlu😂😅";0;0;0;0;in;2500648770;1669617675037978624;namjoonkimt;https://twitter.com/namjoonkimt/status/1669617675037978624
Thu Jun 15 13:41:32 +0000 2023;1669339360041504774;"@bekapmipan Knp jd menantea😭 aku jdi pesen kopken shshshs";0;1;0;0;in;1432672054805872641;1669334677658947585;yoimiyc;https://twitter.com/yoimiyc/status/1669339360041504774
Wed Jun 14 06:53:59 +0000 2023;1668874405970341888;"Lowongan Kerja Menantea  https://t.co/KRqnu0bXQS";0;1;0;0;in;1611744795256590336;1668874405970341888;Infolowongan__;https://twitter.com/Infolowongan__/status/1668874405970341888
Wed Jun 14 05:39:26 +0000 2023;1668855645456699392;"Lowongan Menantea Group:  1. Kasir 2. Barista  Cara melamar:  https://t.co/ZI5Zcrw8l5  #loker #lowongankerja #infoloker #lowongan #dapetkerja #recruitment https://t.co/iVvTGATMNg";0;0;0;4;in;1563068107123748869;1668855645456699392;dapetkerja_id;https://twitter.com/dapetkerja_id/status/1668855645456699392
Wed Jun 14 00:19:24 +0000 2023;1668775107488288768;"let's start from the oldest picts on my twitter. ini pas aku dan cabin utul di ugm jkt. kita survey tempat ceritanya, and surprisingly nyaman bgt buat nongki. kita mam kerak telor sama menantea, terus ketemu kucing yang gemes bangettt, but sadly fotonya ga ada 😿 https://t.co/1C0ZD851bm";0;1;0;0;in;1499923253758140416;1668775088223830018;deanzarchive;https://twitter.com/deanzarchive/status/1668775107488288768
Tue Jun 13 12:43:30 +0000 2023;1668599976405114880;"Dibeliin menantea dari kantor sama nyokap, Seret bgt 😭";0;0;0;0;in;1347838047711158274;1668599976405114880;lucintaloona;https://twitter.com/lucintaloona/status/1668599976405114880
Tue Jun 13 08:46:56 +0000 2023;1668540441996976130;"Lowongan Kerja Menantea Group  Lihat info Selengkapnya: https://t.co/UNklEB4Fnl • "GABUNG DI CHANNEL TELEGRAM 👉 https://t.co/62AWLcGgGz (GRATIS)"";0;0;0;0;in;2753228456;1668540441996976130;openkerja;https://twitter.com/openkerja/status/1668540441996976130
Tue Jun 13 07:08:53 +0000 2023;1668515767539871744;"Lowongan Kerja Menantea Group Lokasi Cilacap https://t.co/eVLWVYIIl8 https://t.co/vQRUzpKLNJ";0;0;0;0;in;1383673326183141383;1668515767539871744;portalkalbar1;https://twitter.com/portalkalbar1/status/1668515767539871744
Tue Jun 13 04:05:19 +0000 2023;1668469571345600514;"Lowongan Kerja Menantea Group  Baristea dan Cashier  Kualifikasi : Usia maksimal 24 tahun Pendidikan minimal SMA/SMK sederajat Mampu berkomunikasi dengan baik Bersemangat dan tertarik dengan teh Disiplin dan berkomitmen Bersedia untuk bekerja full-time";0;1;0;0;in;1237416418338992130;1668469571345600514;karirpurwokerto;https://twitter.com/karirpurwokerto/status/1668469571345600514
Mon Jun 12 10:38:51 +0000 2023;1668206222770843648;"@raestudiess Mending menantea atau es teh yh";0;0;0;0;in;1454064687662862343;1668204666004570113;appleorenjio;https://twitter.com/appleorenjio/status/1668206222770843648
Sun Jun 11 17:07:41 +0000 2023;1667941684301430785;"mangats uas man teman, liburan sudah menantea😭";0;0;0;0;in;1566925171822190593;1667941684301430785;makyumii;https://twitter.com/makyumii/status/1667941684301430785
Sun Jun 11 15:28:10 +0000 2023;1667916643459297280;"Beneran gabisa lupa rasa caramel milk tea sm cheesenya menantea sik kemana aja gw🥹🥺";0;0;0;0;in;310130025;1667916643459297280;Nursadillaa03;https://twitter.com/Nursadillaa03/status/1667916643459297280
